200802,-2.5162,-6.0852
200803,0.2089,0.6513
200804,3.4362,6.7843
200805,3.542,1.7342
200806,-7.0119,-10.9219
200807,-1.3261,7.9544
200808,1.1019,0.1652
200809,-9.5145,-3.5922
200810,-14.392,-16.8453
200811,-6.0251,-17.1924
200812,1.5047,3.6935
200901,-3.2003,-12.6531
200902,-7.839,-11.7427
200903,8.1273,11.5968
200904,6.7631,23.6264
200905,5.1263,7.3482
200906,1.7923,-1.6572
200907,5.9145,9.2835
200908,1.2249,14.6504
200909,3.4953,0.5066
200910,0.2124,-10.0005
200911,7.0459,5.8363
200912,0.9048,-1.9531
201001,-4.1191,-1.419
201002,2.4881,5.9635
201003,5.1371,8.3203
201004,0.3386,2.6299
201005,-7.4712,-10.0445
201006,-3.8675,-9.7677
201007,6.993,5.4387
201008,-4.0958,-8.7427
201009,10.1916,7.2862
201010,4.8266,0.0004
201011,-0.9345,-3.3022
201012,4.4068,13.9114
201101,1.3073,3.3646
201102,1.8858,4.2459
201103,-0.1259,-2.7871
201104,3.6352,1.0266
201105,0.0271,-3.4361
201106,-1.1662,-2.6407
201107,0.1408,-5.477
201108,-3.7475,-11.6246
201109,-6.2302,-13.7443
201110,9.2887,15.0436
201111,-0.6039,-6.2872
201112,-0.4142,1.3697
201201,7.1775,9.2604
201202,5.2118,6.8244
