"","DATE","brazil","canada","china","denmark","hong kong","india","japan","s korea","malaysia","mexico","norway","sweden","s africa","singapore","sri lanka","switzerland","taiwan","thailand","australia","euro","new zealand","uk","venezuela"
"9400",2007-01-12,2.141,1.1706,7.7984,5.7663,7.7992,44.43,120.36,939.6,3.512,10.979,6.4623,7.033,7.2275,1.5428,108.35,1.2485,32.74,35.88,1.277792,0.7736345,1.446132,0.5108035,2.1446
"9402",2007-01-16,2.1426,1.1748,7.79,5.7683,7.8005,44.2,120.64,938.1,3.501,10.9921,6.4348,7.0117,7.25,1.5393,108.9,1.248,32.77,35.79,1.277792,0.7741136,1.439885,0.510074,2.1446
"9403",2007-01-17,2.1317,1.1737,7.7752,5.7557,7.8039,44.09,120.54,936.7,3.5,10.9175,6.439,7.0183,7.167,1.5373,108.75,1.2456,32.78,35.65,1.271456,0.77232,1.447178,0.5070994,2.1446
"9404",2007-01-18,2.13,1.1752,7.7705,5.7576,7.81,44.15,121.32,936.4,3.5,10.9226,6.4693,7.0442,7.145,1.538,108.75,1.2496,32.79,35.2,1.26807,0.7726781,1.439885,0.507228,2.1446
"9405",2007-01-19,2.128,1.1722,7.7752,5.7484,7.8072,44.15,121.22,936.2,3.499,10.886,6.4446,7.0231,7.1355,1.5375,108.65,1.2479,32.81,35.17,1.267106,0.7711289,1.437815,0.5060985,2.1446
"9406",2007-01-22,2.132,1.1758,7.7759,5.7526,7.7973,44.11,121.56,940.5,3.5005,10.9085,6.4476,7.0368,7.12,1.5377,108.6,1.2484,32.95,35.03,1.266945,0.7717836,1.429797,0.5057657,2.1446
"9407",2007-01-23,2.134,1.1813,7.7756,5.7229,7.7998,44.14,121.54,940,3.5005,10.961,6.4026,6.9686,7.12,1.5343,108.35,1.2404,32.95,35,1.262467,0.7677543,1.424096,0.5038545,2.1446
"9408",2007-01-24,2.128,1.1824,7.7705,5.7493,7.8035,44.15,120.77,935.5,3.4995,10.9487,6.3514,6.989,7.134,1.5353,108.43,1.2481,32.82,35.19,1.2791,0.7713669,1.435544,0.5082592,2.1446
"9409",2007-01-25,2.13,1.1781,7.7705,5.741,7.8063,44.15,120.97,935.9,3.5,10.9875,6.3108,6.9935,7.2375,1.5347,108.65,1.2439,32.85,34.07,1.286339,0.770416,1.429184,0.5075369,2.1446
"9410",2007-01-26,2.135,1.1798,7.7748,5.7743,7.8091,44.08,121.53,940.5,3.5,11.043,6.3304,7.0418,7.28,1.5385,108.75,1.2534,32.93,33.4,1.294666,0.7746533,1.438642,0.5102561,2.1446
"9411",2007-01-29,2.137,1.1815,7.773,5.7553,7.8112,44.13,121.81,940.1,3.501,11.092,6.3007,6.9933,7.331,1.5392,108.7,1.2528,32.99,34,1.294331,0.77232,1.433692,0.5104124,2.1446
"9412",2007-01-30,2.133,1.1814,7.775,5.7531,7.81,44.23,121.7,942.2,3.5013,11.0505,6.2857,6.972,7.3145,1.5375,108.62,1.253,32.97,34.25,1.294666,0.7719623,1.451379,0.5097619,2.1446
"9413",2007-01-31,2.1225,1.1792,7.7714,5.7365,7.8078,44.07,121.02,941,3.5,11.0381,6.2606,6.9653,7.2515,1.5362,108.58,1.247,32.95,34.78,1.29199,0.7693491,1.458576,0.5099179,2.1446
"9414",2007-02-01,2.1052,1.1756,7.7575,5.7245,7.8041,44.01,120.67,937,3.5,10.984,6.2376,6.9436,7.193,1.5342,108.58,1.2427,32.86,35.13,1.290989,0.7679902,1.467351,0.5079752,2.1446
"9415",2007-02-02,2.096,1.1838,7.7555,5.7515,7.8068,44,121.02,937,3.5,11.0025,6.2674,6.9889,7.2225,1.5358,108.65,1.2476,32.91,34.92,1.290822,0.7716049,1.471021,0.5085953,2.1446
"9416",2007-02-05,2.0925,1.1816,7.7602,5.7633,7.8086,44.03,120.34,935.5,3.5,10.9275,6.275,7.0564,7.21,1.5337,108.65,1.2481,32.92,34.48,1.287167,0.7732158,1.462844,0.5102041,2.1446
"9417",2007-02-06,2.0852,1.1819,7.7565,5.7468,7.809,44.03,120.35,932.5,3.4955,10.922,6.2474,7.0393,7.196,1.533,108.65,1.2414,32.92,34.08,1.287167,0.7710695,1.470805,0.5077946,2.1446
"9418",2007-02-07,2.085,1.1851,7.7474,5.7232,7.813,44.01,120.65,933.2,3.4925,10.94,6.216,6.9993,7.1675,1.5315,108.65,1.2398,33.01,34.18,1.284357,0.7680492,1.459428,0.50764,2.1446
"9419",2007-02-08,2.097,1.1852,7.7484,5.7178,7.8141,43.98,121.19,934.5,3.493,10.967,6.2269,6.9653,7.1706,1.5322,108.55,1.2471,33.03,34.22,1.280082,0.7672242,1.457089,0.5105688,2.1446
"9420",2007-02-09,2.0993,1.1736,7.7476,5.7307,7.8131,43.93,121.59,934.3,3.4928,10.9555,6.255,6.995,7.1575,1.5335,108.58,1.2484,32.96,33.6,1.28783,0.768935,1.46263,0.5125051,2.1446
"9421",2007-02-12,2.1135,1.1746,7.757,5.7485,7.8136,44,121.77,937.4,3.4923,11.012,6.2455,7.0409,7.28,1.5409,108.52,1.2532,33.02,33.6,1.294331,0.7714859,1.459002,0.5135052,2.1446
"9422",2007-02-13,2.108,1.1686,7.7632,5.7227,7.8141,44.02,121.24,939.4,3.499,10.99,6.2146,7.0316,7.271,1.5424,108.65,1.2489,33.08,33.4,1.286339,0.7678133,1.451589,0.5143239,2.1446
"9423",2007-02-14,2.098,1.166,7.7565,5.678,7.8133,44,120.8,938.2,3.4955,10.917,6.1614,6.9595,7.196,1.5368,108.78,1.2399,32.98,33.36,1.27665,0.7618467,1.439885,0.5094763,2.1446
"9424",2007-02-15,2.087,1.1642,7.7545,5.671,7.8087,43.91,119.49,934.2,3.495,10.952,6.1651,7.031,7.195,1.5349,108.72,1.2362,32.9,33.33,1.274372,0.761035,1.440922,0.5119803,2.1446
"9425",2007-02-16,2.0898,1.1638,7.7426,5.6745,7.8124,43.87,119.23,936,3.492,10.9924,6.1173,7.0379,7.1735,1.5315,108.7,1.2341,32.94,33.21,1.270971,0.7612088,1.433692,0.5128468,2.1446
"9427",2007-02-20,2.081,1.1697,7.7466,5.6749,7.8141,44.12,120.1,938.2,3.4925,10.9735,6.1365,7.051,7.109,1.5342,108.72,1.2369,32.98,33.63,1.273561,0.7613827,1.427552,0.5115875,2.1446
"9428",2007-02-21,2.0791,1.1609,7.7426,5.6781,7.8127,44,120.99,938.2,3.4925,10.9895,6.1427,7.0839,7.119,1.5332,108.72,1.2393,32.98,33.7,1.265983,0.7618467,1.416029,0.5121901,2.1446
"9429",2007-02-22,2.074,1.1616,7.7436,5.6762,7.8112,44.05,121.3,938.7,3.494,10.9765,6.1414,7.0823,7.074,1.5335,108.8,1.2383,32.98,33.82,1.266624,0.7613827,1.417434,0.5109601,2.1446
"9430",2007-02-23,2.087,1.1586,7.7416,5.6611,7.8087,44.08,121.1,937.5,3.492,11.0285,6.1246,7.0572,7.07,1.5306,108.75,1.2332,33.07,33.52,1.262626,0.7596475,1.415028,0.5091909,2.1446
"9431",2007-02-26,2.0828,1.1601,7.75,5.6638,7.8127,44.04,120.76,938.5,3.491,11.0715,6.1161,7.0481,7.0701,1.5275,108.78,1.2327,32.96,33.77,1.260875,0.7599362,1.408649,0.5093984,2.1446
"9432",2007-02-27,2.1045,1.1639,7.7416,5.6262,7.8136,44.21,118.67,938.5,3.494,11.1475,6.1115,6.9711,7.212,1.5258,108.72,1.2205,32.92,34.13,1.260557,0.7549449,1.419648,0.5086211,2.1446
"9433",2007-02-28,2.12,1.17,7.741,5.6308,7.8119,44.08,118.33,942.3,3.5,11.1575,6.1316,6.998,7.248,1.5281,108.83,1.2189,32.98,33.8,1.267106,0.7558579,1.426127,0.5098659,2.1446
"9434",2007-03-01,2.123,1.1711,7.7435,5.6552,7.8119,44.11,117.53,941.4,3.505,11.1846,6.1551,7.0502,7.2875,1.5267,108.98,1.2226,32.88,33.68,1.271779,0.7591285,1.4403,0.5107513,2.1446
"9435",2007-03-02,2.121,1.1752,7.7445,5.6485,7.8146,44.1,116.82,947.4,3.507,11.1765,6.1607,7.0407,7.368,1.5265,108.78,1.2173,32.84,33.56,1.276487,0.7586102,1.452433,0.5139274,2.1446
"9436",2007-03-05,2.1385,1.181,7.7415,5.6874,7.8149,44.43,116.01,949.1,3.516,11.174,6.25,7.106,7.4625,1.5312,108.8,1.2218,32.92,33.13,1.293996,0.7637086,1.474491,0.5198856,2.1446
"9437",2007-03-06,2.1235,1.1759,7.7453,5.6803,7.8151,44.18,116.5,947.6,3.512,11.1403,6.2226,7.0618,7.41,1.5286,108.85,1.2241,32.96,32.65,1.292491,0.7628929,1.469076,0.5189414,2.1446
"9438",2007-03-07,2.114,1.1785,7.743,5.6645,7.8177,44.18,116.41,947.1,3.509,11.155,6.1983,7.0432,7.4247,1.526,108.85,1.2208,32.92,32.7,1.28783,0.760572,1.462202,0.5177323,2.1446
"9439",2007-03-08,2.1034,1.1802,7.74,5.6716,7.8129,44.19,117.35,945.6,3.506,11.1451,6.201,7.0768,7.3675,1.5277,109.05,1.2287,32.97,33.05,1.288992,0.7616726,1.459854,0.5181347,2.1446
"9440",2007-03-09,2.0955,1.1712,7.7445,5.6783,7.8141,44.07,118.15,945.1,3.502,11.117,6.178,7.0928,7.3202,1.526,109.07,1.2332,32.96,32.71,1.281066,0.7623113,1.446132,0.5176519,2.1446
"9441",2007-03-12,2.0915,1.1689,7.7454,5.6483,7.8143,44.11,117.51,943.8,3.5,11.157,6.1347,7.0471,7.352,1.5268,109.3,1.225,32.98,32.82,1.275673,0.7583801,1.442585,0.5183764,2.1446
"9442",2007-03-13,2.0885,1.1687,7.741,5.644,7.8154,44.08,116.96,944.3,3.506,11.1615,6.129,7.0311,7.42,1.5288,109.55,1.2218,32.96,32.91,1.270487,0.7576332,1.433692,0.5175448,2.1446
"9443",2007-03-14,2.106,1.1755,7.737,5.6329,7.8148,44.25,116.33,946.2,3.5145,11.18,6.1404,7.0294,7.4805,1.5338,109.58,1.2139,33.03,32.85,1.272265,0.7560293,1.448855,0.5171433,2.1446
"9444",2007-03-15,2.09,1.1757,7.743,5.6219,7.8116,44.19,117.26,944.1,3.511,11.142,6.1263,6.9889,7.411,1.5326,109.55,1.2142,33.04,32.9,1.268392,0.7547739,1.439263,0.5163956,2.1446
"9445",2007-03-16,2.09,1.1738,7.728,5.596,7.8108,44.08,116.77,944.6,3.5115,11.158,6.1113,6.9674,7.475,1.5254,109.75,1.2079,33.1,32.8,1.258178,0.7514842,1.433281,0.5148535,2.1446
"9446",2007-03-19,2.079,1.175,7.7355,5.6001,7.8124,44.04,117.58,943.6,3.5015,11.149,6.1271,6.986,7.4265,1.5251,109.85,1.2125,33.11,32.95,1.250625,0.7519362,1.424299,0.5138746,2.1446
"9447",2007-03-20,2.0753,1.1638,7.732,5.6032,7.8124,43.53,117.32,941.3,3.4956,11.1075,6.1573,6.9862,7.3965,1.5259,109.85,1.2137,33.13,32.75,1.247505,0.7523888,1.419849,0.5107252,2.1446
"9448",2007-03-21,2.072,1.1578,7.735,5.5986,7.8107,43.28,117.83,937.7,3.47,11.0795,6.1586,6.985,7.347,1.523,109.82,1.2151,33.11,31.9,1.247661,0.7515971,1.419446,0.5103082,2.1446
"9449",2007-03-22,2.0555,1.1574,7.7286,5.5752,7.8093,43.52,117.79,937.9,3.4695,11.014,6.0967,6.9622,7.186,1.5176,109.83,1.2115,32.99,31.8,1.237164,0.748559,1.399384,0.5083367,2.1446
"9450",2007-03-23,2.067,1.1601,7.729,5.5996,7.8105,43.56,117.82,937.2,3.4575,11.013,6.1007,6.9821,7.2205,1.5177,109.83,1.2169,33.04,32.1,1.240387,0.7517667,1.403706,0.5093725,2.1446
"9451",2007-03-26,2.061,1.1627,7.7396,5.5862,7.813,43.2,117.84,937.65,3.453,11.0255,6.0864,6.9786,7.228,1.5151,108.95,1.2144,33.06,32.45,1.235025,0.74985,1.396258,0.5077689,2.1446
"9452",2007-03-27,2.0612,1.1584,7.7334,5.5756,7.813,43.03,117.8,940.7,3.4527,11.0495,6.0994,6.9776,7.2415,1.5156,109,1.213,33.06,31.92,1.236247,0.7486711,1.391982,0.5085435,2.1446
"9453",2007-03-28,2.074,1.1579,7.7318,5.5874,7.8139,42.78,116.83,939.6,3.4615,11.0875,6.0802,7.0101,7.35,1.5174,108.83,1.2147,33.06,31.95,1.240079,0.7501313,1.407063,0.5099179,2.1446
"9454",2007-03-29,2.054,1.1577,7.728,5.5849,7.8127,43.45,117.75,940.4,3.45,11.058,6.091,6.9898,7.2907,1.5174,109.4,1.2166,33.08,32.3,1.23793,0.74985,1.39958,0.5095022,2.1446
"9455",2007-03-30,2.058,1.153,7.7232,5.5709,7.8137,43.1,117.56,941.1,3.456,11.0427,6.0774,6.9837,7.29,1.5173,109,1.2126,33.01,32.25,1.233959,0.7477195,1.397038,0.508001,2.1446
"9456",2007-04-02,2.0465,1.1556,7.7296,5.5692,7.8155,43.05,117.69,937,3.458,11.0305,6.0992,7.0057,7.28,1.5208,108.83,1.2139,33.06,32.45,1.22459,0.7477195,1.386194,0.5054079,2.1446
"9457",2007-04-03,2.037,1.1573,7.7267,5.5749,7.8153,43.04,118.83,936.4,3.46,10.9785,6.1114,7.0035,7.175,1.5184,108.31,1.2192,33.12,32.45,1.229861,0.748335,1.387155,0.5055356,2.1446
"9458",2007-04-04,2.0308,1.1583,7.7345,5.5757,7.8166,42.84,118.72,936.1,3.455,10.9965,6.1178,6.96,7.171,1.5145,108.45,1.2194,33.05,32.17,1.222494,0.748279,1.387925,0.5061753,2.1446
"9459",2007-04-05,2.0304,1.1509,7.725,5.5518,7.8162,42.76,118.66,932.1,3.449,10.99,6.0698,6.9073,7.131,1.5127,108.35,1.2145,33.06,32.2,1.220554,0.7448235,1.383126,0.5074082,2.1446
"9460",2007-04-06,2.0306,1.1511,7.7248,5.5743,7.8174,42.74,119.33,931.6,3.448,10.97,6.093,6.9355,7.125,1.5134,108.35,1.2215,33.14,32.43,1.222942,0.7473842,1.38485,0.5087764,2.1446
"9461",2007-04-09,2.0215,1.1522,7.729,5.5772,7.8175,42.65,119.28,932.6,3.445,10.971,6.1007,6.9452,7.1125,1.5133,108.41,1.225,33.06,32.4,1.22444,0.748111,1.387925,0.5099959,2.1446
"9462",2007-04-10,2.031,1.1479,7.7304,5.5491,7.8124,42.65,119.07,933.6,3.4465,11.0161,6.0259,6.9003,7.1525,1.5163,108.55,1.2165,33.11,32.6,1.212121,0.7442691,1.371554,0.5071508,2.1446
"9463",2007-04-11,2.0305,1.1449,7.7317,5.5489,7.8129,42.69,119.36,932.2,3.449,10.988,6.0259,6.9027,7.133,1.5175,109.3,1.2194,33.12,32.19,1.2108,0.7442691,1.373061,0.5054079,2.1446
"9464",2007-04-12,2.0367,1.1362,7.724,5.5294,7.8143,42.65,118.99,931.6,3.446,11.0125,5.9994,6.8731,7.186,1.5182,109.05,1.2157,33.1,32.33,1.208313,0.7416197,1.372495,0.5058425,2.1446
"9465",2007-04-13,2.0192,1.1379,7.7222,5.5129,7.812,42.42,119.27,929,3.441,10.9915,5.9914,6.8735,7.195,1.5163,109.05,1.2154,33.13,32.4,1.201057,0.7397544,1.355932,0.5043119,2.1446
"9466",2007-04-16,2.0316,1.1309,7.7283,5.5011,7.8134,41.75,119.84,931.4,3.439,10.9865,5.9551,6.7987,7.097,1.514,109.65,1.2132,33.15,32.55,1.200913,0.7380074,1.34971,0.5023359,2.1446
"9467",2007-04-17,2.0317,1.1293,7.7288,5.4933,7.8117,41.98,118.96,928.6,3.434,10.987,5.9554,6.7873,7.0595,1.513,109.85,1.2092,33.13,32.4,1.195172,0.736974,1.343364,0.4984796,2.1446
"9468",2007-04-18,2.038,1.1288,7.7208,5.4891,7.8095,42,118.27,927.9,3.428,10.9905,5.9725,6.7845,7.068,1.5119,109.85,1.2056,33.16,32.3,1.197175,0.7367025,1.345533,0.4989771,2.1446
"9469",2007-04-19,2.031,1.1286,7.7125,5.4776,7.8133,42.08,118.36,928.5,3.427,11.0005,5.9622,6.766,7.06,1.5124,110.3,1.2044,33.11,32.49,1.196745,0.7350239,1.344267,0.499276,2.1446
"9470",2007-04-20,2.024,1.1227,7.715,5.4789,7.8137,41.7,118.81,927.4,3.42,10.9864,5.956,6.759,7.023,1.5109,109.65,1.2081,33.15,32.35,1.195743,0.7352401,1.340123,0.4988278,2.1446
"9471",2007-04-23,2.0231,1.1225,7.728,5.4871,7.8148,41.65,118.47,926.1,3.42,10.9685,5.9664,6.7681,7.0725,1.5122,109.85,1.2088,33.17,32.4,1.199185,0.736377,1.340123,0.4995754,2.1446
"9472",2007-04-24,2.0359,1.1228,7.7345,5.468,7.8154,40.75,118.52,927.25,3.42,11.003,5.949,6.7512,7.0355,1.5142,109.9,1.2031,33.17,32.58,1.207146,0.7341066,1.34662,0.499301,2.1446
"9473",2007-04-25,2.0221,1.1146,7.7203,5.4606,7.818,40.58,118.62,926.6,3.419,10.9385,5.9612,6.7149,6.982,1.511,109.95,1.203,33.18,32.2,1.200048,0.7327618,1.341922,0.4989522,2.1446
"9474",2007-04-26,2.021,1.1202,7.73,5.4824,7.821,40.56,119.5,928.55,3.42,10.926,5.9823,6.7339,7.0125,1.5156,110,1.2092,33.28,32.35,1.211534,0.7358352,1.3563,0.5024368,2.1446
"9475",2007-04-27,2.0305,1.1152,7.7139,5.468,7.8212,40.79,119.59,929,3.42,10.924,5.9676,6.7119,7.053,1.5182,110.25,1.2081,33.27,32.8,1.203225,0.733945,1.349528,0.5003753,2.1446
"9476",2007-04-30,2.0308,1.1068,7.709,5.4553,7.8212,41.04,119.44,931,3.42,10.9295,5.9441,6.6975,7.031,1.5197,110.65,1.2064,33.33,32.8,1.201057,0.7320644,1.346801,0.5,2.1446
"9477",2007-05-01,2.033,1.1088,7.7065,5.4792,7.8222,41,119.77,930.7,3.42,10.9308,5.9702,6.7123,7.039,1.521,110.6,1.2151,33.35,32.95,1.206709,0.7352941,1.348254,0.5001751,2.1446
"9478",2007-05-02,2.0243,1.1087,7.7039,5.4792,7.8215,41.04,120.05,929.8,3.4255,10.9285,5.9682,6.7093,7.041,1.526,110.6,1.2138,33.34,32.65,1.212562,0.7354023,1.35373,0.5022602,2.1446
"9479",2007-05-03,2.022,1.1069,7.705,5.4912,7.8211,40.82,120.33,926.7,3.4145,10.8966,5.9823,6.7323,6.97,1.5233,110.75,1.2151,33.3,32.82,1.213445,0.737137,1.358142,0.5030687,2.1446
"9480",2007-05-04,2.0283,1.1069,7.7035,5.4828,7.8207,40.58,120.16,927.3,3.4155,10.8825,5.9695,6.7496,6.928,1.5154,110.8,1.2115,33.27,32.55,1.218472,0.7359976,1.359989,0.501731,2.1446
"9481",2007-05-07,2.0235,1.1024,7.7039,5.4714,7.8182,40.53,119.96,922.3,3.413,10.8504,5.97,6.7306,6.878,1.5138,110.95,1.2096,33.21,32.51,1.211534,0.7344301,1.355565,0.5014039,2.1446
"9482",2007-05-08,2.0245,1.1048,7.6951,5.5054,7.818,40.64,119.89,922.7,3.4065,10.8475,6.0115,6.7878,6.9265,1.516,110.88,1.2182,33.26,32.65,1.208167,0.7389891,1.356484,0.5024621,2.1446
"9483",2007-05-09,2.022,1.1063,7.6941,5.4997,7.8197,40.67,119.8,923.2,3.397,10.8231,6.0076,6.7976,6.8976,1.5157,110.3,1.2165,33.28,32.65,1.207001,0.7380618,1.36147,0.5009267,2.1446
"9484",2007-05-10,2.0167,1.1073,7.6936,5.5144,7.8204,41.04,120.37,925.65,3.4015,10.8175,6.0512,6.8199,6.985,1.5179,110.9,1.2192,33.33,32.53,1.201923,0.7400829,1.365001,0.5042102,2.1446
"9485",2007-05-11,2.0173,1.1136,7.6835,5.5113,7.8201,40.74,120.19,926.1,3.3995,10.8125,6.0475,6.8309,6.9715,1.5171,110.85,1.2188,33.28,32.75,1.201057,0.7396997,1.362027,0.5044391,2.1446
"9486",2007-05-14,2.0103,1.1067,7.6719,5.5014,7.8116,40.59,120.37,923.15,3.3985,10.7981,6.0524,6.8094,6.94,1.5158,110.9,1.2194,33.32,33.35,1.200048,0.7383343,1.35428,0.504974,2.1446
"9487",2007-05-15,1.9888,1.0976,7.6938,5.4784,7.8141,40.64,120.22,924.2,3.398,10.7975,6.0101,6.7539,6.91,1.5149,110.92,1.2135,33.33,33.08,1.197892,0.735132,1.35373,0.503474,2.1446
"9488",2007-05-16,1.9636,1.1028,7.683,5.5111,7.8185,40.58,120.74,923.6,3.3975,10.7951,6.045,6.8095,6.9725,1.5223,110.9,1.222,33.34,33.4,1.212415,0.7395356,1.363698,0.5057146,2.1446
"9489",2007-05-17,1.9541,1.0976,7.673,5.5231,7.8204,40.59,121.3,927.8,3.4015,10.8,6.0592,6.8377,7.0315,1.5266,110.9,1.2268,33.37,33.16,1.216693,0.7410701,1.368925,0.5063804,2.1446
"9490",2007-05-18,1.9631,1.0883,7.6636,5.5162,7.8188,40.36,121.09,934,3.3915,10.8222,6.0468,6.8194,7.0305,1.5257,110.9,1.2267,33.35,32.87,1.212121,0.7401377,1.367989,0.506201,2.1446
"9491",2007-05-21,1.9426,1.0854,7.6656,5.5387,7.8215,40.48,121.57,929.9,3.391,10.794,6.0669,6.8519,7.032,1.5275,110.85,1.2306,33.38,32.9,1.219512,0.7431077,1.37099,0.5077431,2.1446
"9492",2007-05-22,1.9376,1.0854,7.656,5.535,7.8236,40.14,121.47,931.7,3.383,10.7641,6.0385,6.8199,7.0445,1.5331,110.83,1.23,33.39,32.8,1.217582,0.7427213,1.37457,0.5058681,2.1446
"9493",2007-05-23,1.9415,1.0816,7.649,5.5271,7.8228,40.28,121.52,931.2,3.3855,10.7705,6.0157,6.8231,7.0431,1.5289,110.75,1.2266,33.41,32.68,1.212709,0.7417297,1.367615,0.5030434,2.1446
"9494",2007-05-24,1.965,1.0841,7.6525,5.5485,7.8233,40.43,121.46,932.7,3.384,10.8332,6.0318,6.8416,7.1481,1.5288,110.8,1.2294,33.29,32.73,1.218472,0.7446571,1.37912,0.5037276,2.1446
"9495",2007-05-25,1.9456,1.0794,7.6527,5.5381,7.8225,40.28,121.72,928,3.39,10.775,6.0159,6.8346,7.101,1.5286,110.77,1.2281,33.23,32.55,1.221001,0.7433839,1.376084,0.5039053,2.1446
"9497",2007-05-29,1.942,1.0719,7.6514,5.5254,7.8194,40.19,121.79,927.5,3.392,10.7965,6.0114,6.8779,7.133,1.5279,110.8,1.2227,33.02,32.78,1.219215,0.7416747,1.37193,0.5046937,2.1446
"9498",2007-05-30,1.9498,1.0753,7.6463,5.5494,7.8044,40.53,121.48,930.8,3.4015,10.8125,6.0716,6.9376,7.18,1.5307,110.77,1.2259,32.97,32.6,1.216545,0.745212,1.369113,0.506406,2.1446
"9499",2007-05-31,1.9225,1.0701,7.6516,5.537,7.8087,40.36,121.76,927.4,3.397,10.738,6.0403,6.9191,7.122,1.5307,110.87,1.2252,33.09,33.03,1.208897,0.7433286,1.357773,0.505127,2.1446
"9500",2007-06-01,1.901,1.0602,7.6483,5.5406,7.8106,40.27,122.1,928.1,3.397,10.7116,6.0253,6.9293,7.081,1.5312,110.8,1.2299,33,32.9,1.202935,0.7440476,1.345171,0.5049485,2.1446
"9501",2007-06-04,1.9182,1.0579,7.6503,5.5206,7.8062,40.5,121.72,927.3,3.394,10.7465,5.9847,6.9161,7.1215,1.53,110.8,1.2231,33,32.81,1.198897,0.7413998,1.338151,0.5019576,2.1446
"9502",2007-06-05,1.9401,1.0605,7.6397,5.5045,7.8086,40.28,121.49,926.5,3.406,10.795,5.9705,6.8872,7.1255,1.53,110.7,1.2187,32.99,32.75,1.1946,0.7393169,1.330495,0.5014794,2.1446
"9503",2007-06-06,1.968,1.0586,7.6377,5.5191,7.8116,40.41,121.08,926.8,3.432,10.8575,5.9887,6.9225,7.2085,1.5332,110.72,1.2176,33.01,32.71,1.189343,0.74118,1.332268,0.5021341,2.1446
"9504",2007-06-07,1.9673,1.0611,7.6525,5.5333,7.8146,40.51,121.34,926.5,3.4355,10.8985,5.9889,6.928,7.2005,1.536,110.82,1.2243,33.03,32.59,1.183852,0.7431629,1.323802,0.5051015,2.1446
"9505",2007-06-08,1.9666,1.0622,7.6666,5.5714,7.8157,40.82,121.62,932.3,3.4605,10.9785,6.0677,6.9992,7.2685,1.5415,110.9,1.2345,32.98,32.6,1.186662,0.748559,1.321877,0.5087246,2.1446
"9506",2007-06-11,1.943,1.0614,7.668,5.5734,7.8141,40.55,121.78,931.7,3.469,10.9146,6.0615,6.9962,7.223,1.5415,110.98,1.2386,33.02,32.38,1.186803,0.748559,1.334579,0.5079752,2.1446
"9507",2007-06-12,1.939,1.0636,7.6456,5.5872,7.8167,40.48,121.76,930.2,3.454,10.9243,6.0862,7.0644,7.2225,1.5411,110.95,1.2424,33.02,32.4,1.184975,0.750469,1.329787,0.5063291,2.1446
"9508",2007-06-13,1.9467,1.0668,7.637,5.6002,7.8148,40.7,122.37,931.5,3.464,10.958,6.094,7.0708,7.2503,1.5439,110.9,1.2447,33.05,32.45,1.190193,0.7521625,1.332623,0.5068938,2.1446
"9509",2007-06-14,1.931,1.0684,7.642,5.5929,7.8169,40.66,122.97,929.7,3.455,10.9085,6.0874,7.0794,7.197,1.5423,110.96,1.2452,33.17,32.4,1.197748,0.7512584,1.332978,0.5077173,2.1446
"9510",2007-06-15,1.9098,1.0678,7.6245,5.57,7.8188,40.52,123.55,927.6,3.4405,10.8095,6.04,7.0405,7.1175,1.539,110.85,1.2428,33.18,32.5,1.190476,0.748223,1.327492,0.5059449,2.1446
"9511",2007-06-18,1.9029,1.072,7.6193,5.5538,7.8171,40.5,123.67,928.4,3.4255,10.7665,6.0249,7.038,7.086,1.5371,110.9,1.2409,33.17,32.43,1.187507,0.746213,1.32626,0.50449,2.1446
"9512",2007-06-19,1.9017,1.0638,7.6175,5.5489,7.8171,40.58,123.39,927.6,3.435,10.7404,6.0227,7.0116,7.079,1.5378,110.96,1.2402,33.15,32.15,1.182033,0.7453787,1.319435,0.5029169,2.1446
"9513",2007-06-20,1.9175,1.0646,7.618,5.5435,7.8141,40.59,123.6,927.6,3.427,10.7785,5.9881,6.8968,7.101,1.5359,110.9,1.2374,33.05,32.21,1.182313,0.7448235,1.311132,0.50158,2.1446
"9514",2007-06-21,1.919,1.0727,7.6208,5.5548,7.8123,40.59,123.68,926.6,3.4525,10.8175,5.9697,6.9052,7.155,1.5356,110.95,1.2404,32.93,32.2,1.180916,0.7463244,1.312164,0.5019072,2.1446
"9515",2007-06-22,1.923,1.0676,7.622,5.5364,7.8151,40.55,124.09,927.9,3.451,10.795,5.9397,6.8791,7.125,1.5385,110.95,1.2316,32.75,32.18,1.178967,0.7441584,1.303781,0.5006258,2.1446
"9516",2007-06-25,1.9362,1.0712,7.6187,5.5295,7.8122,40.73,123.84,926.2,3.463,10.8151,5.9476,6.8768,7.1455,1.5365,110.97,1.2305,32.74,32.15,1.179245,0.7434944,1.304972,0.5009518,2.1446
"9517",2007-06-26,1.943,1.0692,7.6178,5.5235,7.8126,40.9,123.49,926.1,3.474,10.835,5.9522,6.8845,7.1708,1.5376,111.18,1.2284,32.77,31.98,1.18008,0.7425007,1.304121,0.500075,2.1446
"9518",2007-06-27,1.95,1.0716,7.621,5.54,7.8147,40.88,122.52,927.4,3.481,10.8671,5.925,6.891,7.18,1.538,111.4,1.2291,32.8,31.55,1.19403,0.7444353,1.317697,0.5008765,2.1446
"9519",2007-06-28,1.9239,1.0626,7.6198,5.5249,7.8165,40.8,123.01,926.6,3.465,10.7855,5.8985,6.8555,7.079,1.5333,111.35,1.2286,32.82,31.65,1.181893,0.742611,1.299883,0.4994506,2.1446
